text,translation
"['Ond’ella, appresso d’un pio sospiro,li occhi drizzò ver’ me con quel sembianteche madre fa sovra figlio deliro,e cominciò: «Le cose tutte quantehanno ordine tra loro, e questo è formache l’universo a Dio fa simigliante.']","[""Allora lei, dopo un sospiro devoto, mi guardò con l'aspetto di una madre che si rivolge al figlio che dice sciocchezze, e iniziò: «Tutte le cose create sono ordinate fra loro, e questa è la forma che rende l'Universo simile a Dio.""]"
"['Qui veggion l’alte creature l’ormade l’etterno valore, il qual è fineal quale è fatta la toccata norma.']","[""In questo ordine le creature razionali vedono l'impronta della virtù divina, che è il fine ultimo di tutto l'ordine medesimo.""]"
"['Ne l’ordine ch’io dico sono acclinetutte nature, per diverse sorti,più al principio loro e men vicine;']","[""In quest'ordine che dico tutte le nature ricevono la loro inclinazione, in modi diversi, più o meno vicine al loro principio creatore;""]"
"['onde si muovono a diversi portiper lo gran mar de l’essere, e ciascunacon istinto a lei dato che la porti.']","[""per cui tendono a diversi obiettivi nell'ampiezza dell'Universo, e ciascuna è spinta da un istinto dato ad essa.""]"
['Questi ne porta il foco inver’ la luna;questi ne’ cor mortali è permotore;questi la terra in sé stringe e aduna;'],"[""Questo istinto porta il fuoco verso l'alto; esso muove i cuori degli esseri irrazionali ed esso stringe e rende coesa la terra;""]"
['né pur le creature che son fored’intelligenza quest’arco saettama quelle c’hanno intelletto e amore.'],"[""quest'istinto fa muovere non solo le creature prive di intelligenza, ma anche quelle dotate di anima razionale.""]"
"['La provedenza, che cotanto assetta,del suo lume fa ‘l ciel sempre quietonel qual si volge quel c’ha maggior fretta;']","['La Provvidenza, che stabilisce tutto questo, fa sempre quieto con la sua luce il Cielo nel quale ruota quello più veloce;']"
"['e ora lì, come a sito decreto,cen porta la virtù di quella cordache ciò che scocca drizza in segno lieto.']","[""e ci porta lì, come a un sito stabilito, la forza di quell'istinto naturale che indirizza a buon fine ogni essere che muove.""]"
"['Vero è che, come forma non s’accordamolte fiate a l’intenzion de l’arte,perch’a risponder la materia è sorda,così da questo corso si dipartetalor la creatura, c’ha poderedi piegar, così pinta, in altra parte;']","[""È pur vero che, come la forma molte volte non corrisponde all'intenzione dell'artista, perché la materia non risponde come dovrebbe, così talvolta la creatura razionale si allontana da questo corso, avendo il potere di piegare in altra direzione, pur così ben indirizzata;""]"
"['e sì come veder si può caderefoco di nube, sì l’impeto primol’atterra torto da falso piacere.']","[""e come si può vedere un fulmine che cade da una nuvola, così l'istinto naturale può far tendere l'uomo verso il basso, attirato dal falso piacere dei beni terreni.""]"
"['Non dei più ammirar, se bene stimo,lo tuo salir, se non come d’un rivose d’alto monte scende giuso ad imo.']","['Non devi più stupirti, se giudico correttamente, per il fatto che tu sali, se non come di un fiume che scorre dalla montagna a valle.']"
"['Maraviglia sarebbe in te se, privod’impedimento, giù ti fossi assiso,com’a terra quiete in foco vivo».Quinci rivolse inver’ lo cielo il viso.']","[""Ci sarebbe da stupirsi se tu, privo di impedimenti, fossi rimasto a terra, proprio come un fuoco che rimanesse quieto e non salisse verso l'alto». Dopo le sue parole, Beatrice rivolse lo sguardo al Cielo.""]"
